,cluster_name,text
11685,3,我加您吧，麻烦你的微信号发过来
7535,11,舌底的血管发黑紫是咋回事？
34,2,太阳穴上面
12978,2,肝右叶血管瘤
7277,2,小孩肚脐上方
760,2,成人  鼻尖位置
6718,2,十六个月，长在肛门口
10178,2,表面看不出来，但是能摸到
7124,2,有凸起的地方
5796,1,两个月就发现了
1211,0,宝宝26天了
2350,1,吉大一院建议手术，二院是激光
10331,4,你就说大概得多少钱吧
5283,1,51岁，有十多年了
6253,2,嗓子左边
13780,2,在左侧胸部上
6888,2,52岁，女，淋巴附近
7226,0,我之前联系过你们医院的人员
1731,3,你先加我吧
370,0,发微信没回我
12344,2,脸上的小白点是什么东西
4339,2,还有大腿上
8004,2,右胸前
9840,0,孩子有点小
1156,6,那要怎么治疗呢？
2870,2,红色草莓状
10698,4,一般是多少钱
9631,3,现在加你微信
11666,2,胸里面
5818,4,大概多少钱啊
13934,5,婴儿后脖子有块血管瘤需要治疗吗，严重吗
14283,2,平的、淡粉色
943,2,刚满月的宝宝，紫红色的
6316,1,57天，出生没几天就发现了
7766,1,检查了，医生说是早产造成的。
2008,2,小孩在腿上长了一块
10640,0,40天的宝宝
6817,2,四个多月红色的
13785,0,成人的脚踝
5284,2,一根血管凸起
14206,2,眼皮上  不是血管瘤 就是毛细血管畸形
8808,0,孕期也没吃过药
13497,6,问如何治疗
12655,0,是一条线
4570,0,一个月的
6763,2,长在肝脏
482,5,彩色的纹身能洗吗？
8629,2,现在红肿
9637,6,血管瘤用做病理吗
7961,0,孩子只要蹲下拉巴就会出来
11829,1,请问宝宝这个是血管瘤吗 出生就有了31天现在
4849,2,长血管瘤大人
5799,0,方丽艳
5278,2,现在又凸起来了。
6800,2,耳根部
9384,3,你加我的吧，1305005****
4123,1,刚开始是个红点到现在小米粒那么大1个多月了
10786,0,怎么做
10560,2,红色，黄豆粒那么大
13510,2,男宝，红色
1485,0,出生二十天
1270,11,这是因为什么引起的呢
4113,2,红色上面带点小疙瘩
8400,2,右腿膝盖下面有一块，女孩
2064,6,血管瘤怎么治疗啊
10959,5,以前没又白头发呀？
10464,6,四个月宝宝肠绞痛怎么办
912,1,检查了，沈阳医大一检查的，说是血管瘤，用激光
7262,1,没做手术，建议用药物治疗
2564,0,又长了
404,2,平滑，没有凸起
2804,6,也是激光吗
7215,6,那要怎么治疗呢
12916,2,我舌头切不了了，都散了
872,2,大小圣女果那么大
10418,4,那费用大约得多少
11196,1,那个医院说得吃一年
8251,18,今天有大夫吗？
8122,2,肚子，婴儿，三个月
12370,0,大连，没有看过医生
3079,5,您好我的食指手指上长了一个大概4厘米的血管瘤 基本每两个月都会出血 我想问一下是不是平时吃的营养好或是动物内脏也会刺激它出血
4759,2,您好，成人，长在前胸腹部左右，胳膊上都有
8498,1,4个月了
12552,3,加微信聊可以吗
113,2,在我的左肝外叶上长了一个34.26.42毫米的多发性血管瘤。我本人女.55岁。我家有人不方便接电话。
11741,2,阴道口处
9780,2,是70岁老人   在脸上    右面脸上 出生脸上只有红色印  等后来就长出红色骨豆  高地不平   现在越长越大  考虑到老人岁数大了   能做手术吗？
7898,6,海绵状血管瘤怎么治疗
2086,2,头部头顶
5466,5,血管瘤的症状是什么
3592,2,在眼窝处青色的包
6486,2,我家孩子无辜脑门出现个包
2552,2,畸形血管瘤
13629,0,没有，很长时间了出现
6926,9,那我孩子检查还需要做磁共振吗
1761,2,感觉肉嘟嘟的
9877,2,左颞岛叶血管畸形
4940,2,右腿脚踝
8016,2,昂，我觉得发痒的，还有点鼻子困
14319,2,左侧腋窝
288,2,皮下有红点
12759,0,您好，到诊不好，可能是负面太多。专业删除医疗负面，各大医疗集团均有合作，先删后付费。联系QQ 1855 9033，麻烦您截图发给负责人。祝您多到诊！！
12356,2,40岁，在右眼和眼上方
13309,1,出生时和皮肤一样高，现在高于皮肤表面。直径5毫米
6655,2,长在胃上
11248,0,我们老年人还没有微信呢，谢谢啦。
10194,2,出生时没发现 过了好长时间 看见有点红 以为是胎记 现在有点长大了
2610,2,左额叶
10104,7,4mm用手术吗
7918,0,是白山
13022,2,颜色有点发紫
4237,2,大小我不告诉你了吗不到一厘米
13248,2,宝宝的，长在左乳头周围。
1389,2,很小的一块
9337,2,现在感觉又复发了
3149,2,宝宝的，长在嘴上，右上唇
10486,2,红色的草莓状，有黄豆粒那么大
11882,1,对，当时就是说是鲜红斑痣
8557,5,是血管瘤吗？
9459,2,在脸颊
9324,0,术后没有彩超
12468,0,毕竟孩子太小了  我想大一点起码一岁之后  能耽误他吗
12430,2,我姑娘的肚子旁边
968,2,不到四个月宝宝靠近胸口部位
8862,2,胳膊里血管瘤
6880,2,女宝，摸着硬。大腿那高于皮肤
9214,2,突起点
9342,3,微信号多少
8124,2,八个月女宝宝，颈左侧。
6261,2,紫色  大拇指大小
6116,2,眼皮上长了一个红血包
4073,2,手指位置
7029,5,女宝怎么算是高出正常皮肤啊
13699,2,多多这个原来是红的，鲜红那种，是平的，后来变紫，现在鼓起来了，还发黑
843,6,2个月的孩子，出生10天开始长，现在突出皮肤了，大约1cm，去过医大了，让敷降眼压的眼药水控制在增长。大夫还有什么办法治疗呢
8662,2,刚开始是红色现在不那么红但也有点浅红
7252,0,白梓琪
2590,0,我有你们的微信
2608,2,在后脑勺上有红色的一块但不突出皮肤
10582,6,请问血管瘤会变大吗？有什么治疗办法吗？
3174,2,暗红色，一厘米左右大小
6995,0,磁疗贴一大二院核医学
11726,2,头部，还有下巴，
9265,2,不是血管瘤，是舌裂问题
5719,2,成人，长在腿里边。
855,2,稍有青色3X3厘米
5543,8,咱们医院地址在哪？
12077,1,你好   胸部   4个多月
4012,2,婴儿5个月，膝盖
3942,0,男孩，一个多月
8250,2,有大母指大小
4559,8,医院位置在那里
11935,1,出生就有   现在25天   女孩
7550,0,我也不知道打的是什么针
6767,4,费用高吗
9137,2,脑部又上方
6757,2,刚出生就有，但是突出的，现在是突出的了，好像挺快
6408,2,额头上肩榜上脖子上
4664,6,能激光治疗吗？
5002,2,左背面
11487,19,得多长时间啊
1568,17,嗯嗯，如果治疗需要住院吗
8193,2,伴有颌下腺结石
7075,2,小手指盖那么大，红色
10741,0,一直吃心得安最大计量了不好
8866,1,不知道，手术做了有十年了
12548,0,没检查过呢，因为才满月，没扎育苗呢
8273,1,2个月女孩
914,2,男宝，什么都没有，就是微微凸起个红色的，可以给你发图么
8264,2,小手指甲哪么大
4344,12,这对人体有没危害呢
5043,2,头皮表面
10292,2,表皮血管发红，摸上去没有凸起，没有发肿
4288,3,qq599378071
5302,1,发现好几天了
12419,2,一元硬币那么大
96,1,好多年了
7109,2,长在膀胱
2567,6,所有的都是用这种方法治嘛？
210,2,红色现在看是平的
5842,2,但不是，是肉的，后面脸蛋还青了
4473,2,大人，肝上长血管瘤
7881,5,血管瘤3.5严重吗
5346,2,一个月宝宝，在大腿右侧和后背右侧
5965,2,然后上面还有汗毛
595,2,眉毛血管里
14105,3,要不给你发个图片看看加微信
3559,4,嗯，想问问，费用，怎么医治
2479,6,胳膊上有血管瘤37岁，之前没看出来现在手臂放下来就红，抬起来就好，怎么办呢
343,2,孩子得脸上靠左眼那
6639,2,红色的，一开始是平的，现在有凸起，是小点点状的
12379,4,费用是怎么收的
185,0,用半个月复查
9963,2,红色，小拇指甲大小
2649,2,草莓性质的
6271,15,啊，治疗后能留下印记吗
7444,2,大人，小腿
7996,4,大概多少钱做这样的手术
13060,0,你这是什么医院
8046,0,一岁多吧
1511,2,紫红色 凸起来的
10244,2,腰侧面
4387,2,现感觉睡觉时压迫或手臂活动时有疼感
11676,0,康平县
13939,2,小腿部位
10417,2,男宝，肚脐眼上面
9231,2,红色的，像🍓是那种感觉
12364,0,没有微信
9413,1,出生7个月左右时发现的，患处凸起皮肤底下发绿表面有红血丝，现在三岁了表皮平坦但是患处的肤色发白有血管扩张
12849,2,新生宝宝屁股上
1802,3,你把你的微信号告诉我，是我亲戚家的孩子我不太了解。
5780,0,那么大的
4254,0,请问下你们医院专家五一放假吗？？
13448,2,原来很小，近两年有点大了
12724,0,精动都有
1851,12,能不能影响孩子呼吸，影响发育
8018,2,现在有一小块红肿
8216,8,在沈阳哪地方
11828,1,然后一个月前发现，现在越来越大了
3771,6,男，49岁！本人！应如何治疗？谢谢
10455,2,在屁股
9151,4,你好 血管瘤手术需要多少钱
4734,2,看不见，能摸到，3.8厘米
2409,2,鼻子出血
8958,2,女孩长在头沁那
4828,2,婴儿两个月，在眼皮和后脑勺
8186,11,我46岁，女，上周查是血管瘤，175厘米，肚子总是胀有关系吗
8803,2,深红色的。
2893,2,手指掌内方向
3271,2,红色周围出现白色的楞
13420,2,患处向外突出
6353,0,马玉荣
11662,6,那能说下采取什么方案吗
13241,2,耳朵上方头部
12173,2,整个胳膊都是海绵状
4179,4,费用大概再多少
2582,0,80天，男孩
2009,2,在脑干
4007,9,用仪器检查么
13261,2,婴儿下颌一直红，不下去，不知道是不是血管瘤啊？
12303,2,女宝有，高于皮肤
11262,2,眼角也有
7886,1,二十天
8619,11,我妈有时候手臂发麻是这个引起的不
8581,1,这5年前术后又复发结果
11792,2,小孩 脸颊部 2岁 一直没长
125,1,长了三四年了
10546,2,眼皮是红色的 一小块 不知道是不是
14242,3,你加上我发给你
2066,2,女宝，凸起的
7834,2,孩子肝脏血管瘤
9286,2,是淋巴管瘤多囊的
519,2,婴儿50天，单侧足内翻
5623,2,脑动脉
3855,1,两年没复查了
8726,2,黄豆粒大小，凸起的
4977,4,长了一个小血管瘤，我想问一下这个血管瘤我要是想做微创还是做手术治疗费用大概多少？
2605,2,之前是平的，现在鼓起来了
13883,2,像眼球的红血丝一样
317,8,咱们在沈阳什么位置
10783,19,你先告诉我一下治疗方法周期费用吧
4899,6,你好我是眼睛里长的海绵状的血管瘤，请的怎么治疗。
10361,2,摸着有点突出了。
10747,1,一个月了，刚出生的时候没注意啊，发现就这样了
12342,1,二个多月，女孩
6315,1,有三四年了，和皮肤色一样
900,2,淡淡的，女宝
8414,2,嘴里面
10827,2,有明显的跳动，软软的
11536,1,出生4一5天时发现的增长迹象不明显
11231,2,血管瘤面积鸡蛋大小
6742,4,大概的费用是多少
6125,8,您的医院在哪个城市。 在沈阳吗
11681,2,在腋窝底下
12165,2,在下颚
1380,0,昨天晚上加你微信了
4699,2,有两个血点
13651,12,冷冻会影响长头发吗
2632,2,之前肚子上有两处
9269,2,成人，脸部
4314,2,很小的面积
12292,0,36   没颜色啊
6576,4,我想了解一下大概需要多少钱
9487,2,有点发红
6359,0,宝宝今天四十多天了
291,2,淡红色
9233,9,怎么确定是什么类型的血管瘤
14292,7,用手术吗？
9267,2,之前没有，后来高于了
909,2,8个月零20天，在手上
6893,2,眼皮上，新生儿30多天
12827,4,医院检查费用多少？
1627,2,是在面部
5758,2,最近发现左眼下方又出现一小点红
3601,1,我不知道在什么部位，做p超说有血管瘤
9040,2,在左手大拇指
10844,2,现在脚步发黑 一直张到屁股
2811,2,红色 感觉有点像草莓 小女孩
6056,2,超声提示左颈部皮下管网状无回声不除外血管源性病变
8407,6,那有什么好的办法除跟吗
12853,1,两个月。
6539,0,一般有的医生给介绍长峰医院
11293,2,高出一点
3879,13,嗯、我们打算过年以后领孩子去你们医院看
4389,2,紫红色，有中指甲盖大，六十几岁了，有一个多用了，
11959,2,血管瘤涨在外阴
10108,16,买点打瘤子的药行吗
12112,2,就颜色是红色的
10003,2,白色，里面血丝
5617,2,对就是血管畸形
7472,2,现在嘴唇上又长出一点点
2903,1,十七天了女孩儿
9325,1,12岁，九个月做个，现在有点发红
2686,2,小孩长在太阳穴边上
11177,2,表皮红色，皮下发青
12528,5,你好，孩子7岁脸长出现蜘蛛状的红色东西是血管瘤吗
123,0,不用加微信
13053,6,你好，请问你那里能治疗鲜红斑痣吗
9067,2,身体全是大包
12794,2,一毛硬币那么大
1514,0,婴儿有
1162,2,眼睛视力下降
4801,2,左前胸锁骨下方
5678,2,你好，我儿子脸上出生1天后出现一块红斑，截止目前6个月零14天，面积变小了，颜色变浅色了
11801,2,女宝，颜色很浅，有些青，青上面有四五个小红血丝，没突出来，也没长大
13146,2,头皮，耳朵边上
12020,0,男孩9天了
1749,3,加我了么
11275,2,长在后背
9651,2,矿泉水瓶盖大一圈
13732,2,不太大 一小块​
935,3,噢，你加我的微信了吗
2282,2,就是眼睛的睫毛的地方一个月长三次了
10921,2,男宝 现在患处是平的
8331,4,用激光打多少钱
12021,2,34，以前少感觉，现在怎么突然间瞅着挺多的？
8850,2,额，红色的
564,2,胳膊拐处
11087,2,胳膊肘内测
5933,2,长在外阴唇上
11020,6,请问，你们的治疗是什么方法
11270,5,会越长越大吗
4161,2,看着凸起
8053,2,不是很大，红色的
9999,0,你好，我明天去医院，从沈阳站坐什么车
9558,2,我的应该就是海绵状血管瘤
1126,2,除了红皮肤也和正常的皮肤不一样对吧
11093,2,但是凸起不明显
1135,5,那血管瘤如果切除点是否会再次长出来呢？
7877,2,深红色，有鸡蛋那么大
5377,2,红色 一小块
12433,2,有点突出，
3598,0,成年人五十四岁
10133,6,具体怎么治疗呢？
11185,0,4个月男孩
12514,2,还有一根血管没闭合
3042,4,哦大致会花多少钱呢
5983,2,60岁，红色
1347,2,有点发青 小豆大
11704,2,小手指甲那么大
13202,2,脖子大动脉上
11539,2,宝宝头部
3556,2,大人，头部长了海绵状血管瘤
2746,1,我儿子在你们医院做的血管瘤快五天了，为什么还有巴
13667,4,那费用大概是多少
11330,6,而且微创时候是否需要用麻药
3540,2,长在肝脏血管上
3555,2,女孩5个月了  在嘴角下方
4419,4,不能看完在收费吧？
1817,3,我能加你微信么，这网页一返回就找不到了
7013,2,长在嘴上了
12195,1,出生时就有，以前医生看过，说是血管瘤
1912,2,深紫色，没有肿胀，只是比别的手指粗
5885,6,你好，耳朵后面长了个血管瘤怎么治疗
7022,2,红的有点发紫
1386,0,请问这是什么？
3665,2,主要是手上的无所谓，重点是长脸上了
10762,0,就是说主治大夫同意就能进了呗
10505,2,红色的绿豆大小
13648,6,这个是什么治疗方法
7361,2,大约三厘米
14238,1,医生建议我五六个月再去看
1878,0,检查了
8711,5,有一年了也没下去。请问一下是血管瘤吗
5952,0,你加我的微信吧1590411****发个图片看看
9749,2,头部，成人
10031,2,舌下血管瘤
9364,2,在胳膊位置
7531,1,我去的那天是周天，主任不在，做了一个彩超是疑似血管瘤
11569,0,好的，谢谢！如有需要，我联系你吧！
8528,2,昨天洗澡发现的，之前以为是胎记，昨天鼓起来了
722,1,局部打过小针
1218,2,十个月了
4466,3,行医生你加我
4675,0,刘嘉翔
3811,0,要是辛辣食物吃多的话
12933,19,我家宝宝现在两个月，得治疗多久
10470,2,二个月婴儿，在颧骨的位置，只能看到个包。
1853,3,我微信1346489****
7599,0,赵烯含
11,2,之前是平的，现在感觉有点凸起
10482,2,但是偶然才红
3370,0,新生儿2个月
6107,6,这个用做手术吗
